Code,Subject,Descriptions
8AD22b4231200000,職業・家庭,"家庭分野|Ｃ  消費生活・環境|ア 身近な消費生活
身近な消費生活について考えることなどに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 生活に必要な物について考えて選ぶことや，物を大切に使う工夫をすること。"
8AD22b4232000000,職業・家庭,"家庭分野|Ｃ  消費生活・環境|イ  環境に配慮した生活
自分の生活と環境との関連などに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
8AD22b4232100000,職業・家庭,"家庭分野|Ｃ  消費生活・環境|イ  環境に配慮した生活
自分の生活と環境との関連などに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 身近な生活の中での環境との関わりや環境に配慮した物の使い方などについて理解し，実践すること。"
8AD22b4232200000,職業・家庭,"家庭分野|Ｃ  消費生活・環境|イ  環境に配慮した生活
自分の生活と環境との関連などに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 身近な生活の中で，環境との関わりや環境に配慮した生活について考えて，物の使い方などを工夫すること。"
8AD1206220000000,職業・家庭,"イ  職業分野 
職業分野の内容の取扱いについては，次の事項に配慮するものとする。"
8AD1206221000000,職業・家庭,"イ  職業分野 
職業分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｱ) 基礎的な知識及び技能を習得し，その理解を深めることで概念が育まれるとともに，仕事の楽しさや完成の喜びを体得できるよう，実践的・体験的な学習活動を充実すること。"
8AD1206222000000,職業・家庭,"イ  職業分野 
職業分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｲ) 生徒が習得した知識や技能を生活に活用できるよう，問題解決的な学習を充実するとともに，家庭や地域との連携を図ること。"
8AD1206223000000,職業・家庭,"イ  職業分野 
職業分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｳ) 職業生活や家庭生活に必要な生きて働く知識や技能及び態度の形成に重点を置いた指導が行われるように配慮すること。"
8AD1206224000000,職業・家庭,"イ  職業分野 
職業分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｴ) 職業生活における余暇については，家庭生活における余暇と関連させて指導すること。"
8AD1206225000000,職業・家庭,"イ  職業分野 
職業分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｵ) 「Ｂ情報機器の活用」については，家庭生活における情報機器の取扱いについても留意して指導すること。"
8AD2206230000000,職業・家庭,"ウ  家庭分野
家庭分野の内容の取扱いについては，次の事項に配慮するものとする。"
8AD2206231000000,職業・家庭,"ウ  家庭分野
家庭分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｱ) 食に関する指導では，職業・家庭科の特質に応じて，食育の充実に資すること。"
8AD2206232000000,職業・家庭,"ウ  家庭分野
家庭分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｲ) 幼児と関わるなどの校外での学習について，事故の防止策及び事故発生時の対応策等を綿密に計画するとともに，相手に対する配慮にも十分留意するものとする。"
8AD2206233000000,職業・家庭,"ウ  家庭分野
家庭分野の内容の取扱いについては，次の事項に配慮するものとする。|(ｳ) 調理に用いる食品については，安全・衛生に留意すること。また，食物アレルギーについても配慮すること。"
8AH0200000000000,外国語,〔外国語〕
8AH0202000000000,外国語,"〔外国語〕|１ 目標
外国語によるコミュニケーションにおける見方・考え方を働かせ，外国語の音声や基本的な表現に触れる活動を通して，コミュニケーションを図る素地となる資質・能力を次のとおり育成することを目指す。"
8AH0202100000000,外国語,"〔外国語〕|１ 目標
外国語によるコミュニケーションにおける見方・考え方を働かせ，外国語の音声や基本的な表現に触れる活動を通して，コミュニケーションを図る素地となる資質・能力を次のとおり育成することを目指す。|(1) 外国語を用いた体験的な活動を通して，身近な生活で見聞きする外国語に興味や関心をもち，外国語の音声や基本的な表現に慣れ親しむようにする。"
8AH0202200000000,外国語,"〔外国語〕|１ 目標
外国語によるコミュニケーションにおける見方・考え方を働かせ，外国語の音声や基本的な表現に触れる活動を通して，コミュニケーションを図る素地となる資質・能力を次のとおり育成することを目指す。|(2) 身近で簡単な事柄について，外国語で聞いたり話したりして自分の考えや気持ちなどを伝え合う力の素地を養う。"
8AH0202300000000,外国語,"〔外国語〕|１ 目標
外国語によるコミュニケーションにおける見方・考え方を働かせ，外国語の音声や基本的な表現に触れる活動を通して，コミュニケーションを図る素地となる資質・能力を次のとおり育成することを目指す。|(3) 外国語を通して，外国語やその背景にある文化の多様性を知り，相手に配慮しながらコミュニケーションを図ろうとする態度を養う。"
8AH0203000000000,外国語,〔外国語〕|２ 内容
8AH0206000000000,外国語,〔外国語〕|３ 指導計画の作成と内容の取扱い
