,教科等,No,学習指導要領テキスト,学習指導要領コード
2755,音楽,2756,(ｲ) 音楽の仕組みを用いて，音楽をつくる技能,82802D3133200000
2756,音楽,2757,Ｂ　鑑賞,82802D3200000000
2757,音楽,2758,(1) 鑑賞の活動を通して，次の事項を身に付けることができるよう指導する。,82802D3210000000
2758,音楽,2759,ア　鑑賞についての知識を得たり生かしたりしながら，曲や演奏のよさなどを見いだし，曲全体を味わって聴くこと。,82802D3211000000
2759,音楽,2760,イ　曲想及びその変化と，音楽の構造との関わりについて理解すること。,82802D3212000000
2760,音楽,2761,〔共通事項〕,82802D3300000000
2761,音楽,2762,(1) 「Ａ表現」及び「Ｂ鑑賞」の指導を通して，次の事項を身に付けることができるよう指導する。,82802D3310000000
2762,音楽,2763,ア　音楽を形づくっている要素を聴き取り，それらの働きが生み出すよさや面白さ，美しさを感じ取りながら，聴き取ったことと感じ取ったこととの関わりについて考えること。,82802D3311000000
2763,音楽,2764,イ　音楽を形づくっている要素及びそれらに関わる音符，休符，記号や用語について，音楽における働きと関わらせて理解すること。,82802D3312000000
2764,音楽,2765,３　内容の取扱い,82802D5000000000
2765,音楽,2766,(1) 歌唱教材は次に示すものを取り扱う。,82802D5100000000
2766,音楽,2767,ア　主となる歌唱教材については，各学年ともイの共通教材の中の３曲を含めて，斉唱及び合唱で歌う曲,82802D5110000000
2767,音楽,2768,イ  共通教材,82802D5120000000
2768,音楽,2769,〔第５学年〕,8280260000000000
2769,音楽,2770,「こいのぼり」　（文部省唱歌）,8280260000000000
2770,音楽,2771,「子もり歌」　　（日本古謡）,8280260000000000
2771,音楽,2772,「スキーの歌」　（文部省唱歌）  林柳波《はやしりゅうは》作詞　橋本国彦《はしもとくにひこ》作曲,8280260000000000
2772,音楽,2773,「冬げしき」　　（文部省唱歌）,8280260000000000
2773,音楽,2774,〔第６学年〕,8280270000000000
2774,音楽,2775,「越天楽今様《えてんらくいまよう》（歌詞は第２節まで）」（日本古謡）  慈鎮《じちん》和尚作歌,8280270000000000
2775,音楽,2776,「おぼろ月夜」　（文部省唱歌）  高野辰之《たかのたつゆき》作詞　岡野貞一《おかもとていいち》作曲,8280270000000000
2776,音楽,2777,「ふるさと」　　（文部省唱歌）  高野辰之《たかのたつゆき》作詞　岡野貞一《おかもとていいち》作曲,8280270000000000
2777,音楽,2778,「われは海の子（歌詞は第３節まで）」（文部省唱歌）,8280270000000000
2778,音楽,2779,(2) 主となる器楽教材については，楽器の演奏効果を考慮し，簡単な重奏や合奏などの曲を取り扱う。,82802D5200000000
2779,音楽,2780,(3) 鑑賞教材は次に示すものを取り扱う。,82802D5300000000
2780,音楽,2781,ア　和楽器の音楽を含めた我が国の音楽や諸外国の音楽など文化との関わりを捉えやすい音楽，人々に長く親しまれている音楽など，いろいろな種類の曲,82802D5310000000
2781,音楽,2782,イ　音楽を形づくっている要素の働きを感じ取りやすく，聴く喜びを深めやすい曲,82802D5320000000
2782,音楽,2783,ウ　楽器の音や人の声が重なり合う響きを味わうことができる，合奏，合唱を含めたいろいろな演奏形態による曲,82802D5330000000
2783,音楽,2784,第３　指導計画の作成と内容の取扱い,8280300000000000
2784,音楽,2785,１　指導計画の作成に当たっては，次の事項に配慮するものとする。,8280300000000000
2785,音楽,2786,(1) 題材など内容や時間のまとまりを見通して，その中で育む資質・能力の育成に向けて，児童の主体的・対話的で深い学びの実現を図るようにすること。その際，音楽的な見方・考え方を働かせ，他者と協働しながら，音楽表現を生み出したり音楽を聴いてそのよさなどを見いだしたりするなど，思考，判断し，表現する一連の過程を大切にした学習の充実を図ること。,8280300000000000
2786,音楽,2787,(2) 第２の各学年の内容の「Ａ表現」の(1)，(2)及び(3)の指導については，ア，イ及びウの各事項を，「Ｂ鑑賞」の(1)の指導については，ア及びイの各事項を適切に関連させて指導すること。,8280300000000000
2787,音楽,2788,(3) 第２の各学年の内容の〔共通事項〕は，表現及び鑑賞の学習において共通に必要となる資質・能力であり，「Ａ表現」及び「Ｂ鑑賞」の指導と併せて，十分な指導が行われるよう工夫すること。,8280300000000000
2788,音楽,2789,(4) 第２の各学年の内容の「Ａ表現」の(1)，(2)及び(3)並びに「Ｂ鑑賞」の(1)の指導については，適宜，〔共通事項〕を要として各領域や分野の関連を図るようにすること。,8280300000000000
2789,音楽,2790,(5) 国歌「君が代」は，いずれの学年においても歌えるよう指導すること。,8280300000000000
2790,音楽,2791,(6) 低学年においては，第１章総則の第２の４の(1)を踏まえ，他教科等との関連を積極的に図り，指導の効果を高めるようにするとともに，幼稚園教育要領等に示す幼児期の終わりまでに育ってほしい姿との関連を考慮すること。特に，小学校入学当初においては，生活科を中心とした合科的・関連的な指導や，弾力的な時間割の設定を行うなどの工夫をすること。,82803A0160000000
2791,音楽,2792,(7) 障害のある児童などについては，学習活動を行う場合に生じる困難さに応じた指導内容や指導方法の工夫を計画的，組織的に行うこと。,8280300000000000
2792,音楽,2793,(8) 第１章総則の第１の２の(2)に示す道徳教育の目標に基づき，道徳科などとの関連を考慮しながら，第３章特別の教科道徳の第２に示す内容について，音楽科の特質に応じて適切な指導をすること。,8280300000000000
2793,音楽,2794,２　第２の内容の取扱いについては，次の事項に配慮するものとする。,8280300000000000
2794,音楽,2795,(1) 各学年の「Ａ表現」及び「Ｂ鑑賞」の指導に当たっては，次のとおり取り扱うこと。,8280300000000000
2795,音楽,2796,ア　音楽によって喚起されたイメージや感情，音楽表現に対する思いや意図，音楽を聴いて感じ取ったことや想像したことなどを伝え合い共感するなど，音や音楽及び言葉によるコミュニケーションを図り，音楽科の特質に応じた言語活動を適切に位置付けられるよう指導を工夫すること。,8280300000000000
2796,音楽,2797,イ　音楽との一体感を味わい，想像力を働かせて音楽と関わることができるよう，指導のねらいに即して体を動かす活動を取り入れること。,8280300000000000
2797,音楽,2798,ウ　児童が様々な感覚を働かせて音楽への理解を深めたり，主体的に学習に取り組んだりすることができるようにするため，コンピュータや教育機器を効果的に活用できるよう指導を工夫すること。,8280300000000000
2798,音楽,2799,エ　児童が学校内及び公共施設などの学校外における音楽活動とのつながりを意識できるようにするなど，児童や学校，地域の実態に応じ，生活や社会の中の音や音楽と主体的に関わっていくことができるよう配慮すること。,8280300000000000
2799,音楽,2800,オ　表現したり鑑賞したりする多くの曲について，それらを創作した著作者がいることに気付き，学習した曲や自分たちのつくった曲を大切にする態度を養うようにするとともに，それらの著作者の創造性を尊重する意識をもてるようにすること。また，このことが，音楽文化の継承，発展，創造を支えていることについて理解する素地となるよう配慮すること。,8280300000000000
